FROM_JFK,TO JFK,SCHEDULED_DEPARTURE_TIME,FEDERAL_HOLIDAY,STATE_HOLIDAY,WEEKEND,LONG_WEEKEND,WIND_DIRECTION,WIND SPEED ,ALTIMETER,0.0slp,t0.0pc,VISIBILITY,DEPARTURE_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,SCHEDULED_TIME,ELAPSED_TIME,DEPARTURE_DELAY,ARRIVAL_DELAY,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
1,0,0.81,1,0,0,0,220,16,30.02,1016.4,3.9,10,0.81,0.89,0.9,168,195,0,1,1,0,0,0,0
0,1,0.82,1,0,0,0,220,16,30.02,1016.4,3.9,10,0.84,0.95,0.97,124,132,1,1,1,0,1,1,0
1,0,0.82,1,0,0,0,220,16,30.02,1016.4,3.9,10,0.83,0.97,0.98,390,407,1,1,1,0,0,0,0
0,1,0.82,1,0,0,0,220,16,30.02,1016.4,3.9,10,0.82,0.88,0.89,75,103,0,1,1,0,0,0,0
0,1,0.82,1,0,0,0,220,16,30.02,1016.4,3.9,10,0.83,0.93,0.95,157,163,1,1,1,0,1,0,0
0,1,0.83,1,0,0,0,220,16,30.02,1016.4,3.9,10,0.85,0.94,0.98,161,190,1,1,1,0,1,0,0
0,1,0.83,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.82,0.9,0.91,102,127,0,1,0,0,0,0,0
0,1,0.83,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.83,0.96,0.96,241,257,0,1,0,0,0,0,0
1,0,0.83,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.84,0.96,0.96,181,161,1,0,0,0,0,0,0
1,0,0.83,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.84,0.96,0.97,308,314,1,1,0,0,0,0,0
1,0,0.83,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.85,0.04,0.03,235,204,1,0,0,0,0,0,0
1,0,0.83,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.84,0.95,0.95,173,159,1,0,0,0,0,0,0
1,0,0.83,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.83,0.95,0.96,282,306,0,1,1,0,0,0,0
0,1,0.83,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.83,0.94,0.94,148,158,0,1,0,0,0,0,0
1,0,0.84,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.85,0.98,0.99,385,385,1,1,0,0,0,0,0
0,1,0.84,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.83,0.9,0.91,90,108,0,1,0,0,0,0,0
0,1,0.84,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.84,0.96,0.97,176,192,0,1,0,0,0,0,0
1,0,0.85,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.85,0.9,0.91,70,75,1,1,0,0,0,0,0
1,0,0.85,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.85,0.01,0.01,401,410,0,1,0,0,0,0,0
1,0,0.85,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.86,0.96,0.97,277,277,1,1,0,0,0,0,0
1,0,0.85,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.85,0.98,0.99,358,382,0,1,1,0,0,0,0
1,0,0.86,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.85,0.02,0.03,348,374,0,1,1,0,0,0,0
1,0,0.86,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.87,1,0.01,379,387,1,1,0,0,0,0,0
0,1,0.86,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.86,0.99,0.01,241,275,0,1,1,0,0,0,0
1,0,0.86,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.86,0.01,0.03,385,430,0,1,1,0,0,0,0
0,1,0.87,1,0,0,0,220,19,30.02,1016.6,3.3,10,0.89,0.97,0.99,142,145,1,1,1,0,1,0,0
1,0,0.87,1,0,0,0,230,18,30.02,1016.6,3.9,10,0.91,0.92,0.96,69,60,1,1,0,0,1,1,0
0,1,0.87,1,0,0,0,230,18,30.02,1016.6,3.9,10,0.92,0.21,0.23,301,279,1,1,0,0,1,1,0
1,0,0.87,1,0,0,0,230,18,30.02,1016.6,3.9,10,0.88,0.01,0,192,187,1,0,0,0,0,0,0
1,0,0.87,1,0,0,0,230,18,30.02,1016.6,3.9,10,0.88,0.01,0.02,262,270,1,1,0,0,0,0,0
1,0,0.88,1,0,0,0,230,18,30.02,1016.6,3.9,10,0.89,0.02,0.06,391,421,1,1,1,0,1,0,0
0,1,0.88,1,0,0,0,230,18,30.02,1016.6,3.9,10,0.88,1,0,171,172,1,1,0,0,0,0,0
0,1,0.89,1,0,0,0,230,18,30.02,1016.6,3.9,10,0.89,0,0.01,160,166,1,1,0,0,0,0,0
0,1,0.89,1,0,0,0,230,18,30.02,1016.6,3.9,10,0.91,1,0.02,153,151,1,1,0,0,1,0,0
1,0,0.9,1,0,0,0,230,18,30.02,1016.6,3.9,10,0.9,0.02,0.02,348,361,0,1,0,0,0,0,0
1,0,0.9,1,0,0,0,230,18,30.02,1016.6,3.9,10,0.92,0.96,0.98,86,83,1,1,0,0,1,1,0
1,0,0.9,1,0,0,0,230,18,30.02,1016.6,3.9,10,0.91,0.04,0.05,376,371,1,1,0,0,0,0,0
1,0,0.9,1,0,0,0,230,18,30.02,1016.6,3.9,10,0.93,0.96,0.98,75,72,1,1,0,0,1,1,0
0,1,0.9,1,0,0,0,230,18,30.02,1016.6,3.9,10,0.93,0.24,0.25,301,280,1,1,0,0,0,0,0
0,1,0.9,1,0,0,0,230,18,30.02,1016.6,3.9,10,0.9,1,1,135,138,0,1,0,0,0,0,0
0,1,0.91,1,0,0,0,230,18,30.02,1016.6,3.9,10,0.91,0.24,0.23,307,285,1,0,0,0,0,0,0
0,1,0.91,1,0,0,0,230,18,30.02,1016.6,3.9,10,0.91,0.25,0.24,312,284,1,0,0,0,0,0,0
1,0,0.92,1,0,0,0,230,18,30.03,1016.7,3.3,10,0.93,0.03,0.04,168,158,1,1,0,0,1,0,0
1,0,0.92,1,0,0,0,230,18,30.03,1016.7,3.3,10,0.92,0.03,0.04,172,170,1,1,0,0,0,0,0
0,1,0.92,1,0,0,0,230,18,30.03,1016.7,3.3,10,0.91,0.01,0.02,140,149,0,1,0,0,0,0,0
0,1,0.92,1,0,0,0,230,18,30.03,1016.7,3.3,10,0.92,0.99,1,101,109,0,1,0,0,0,0,0
1,0,0.93,1,0,0,0,230,18,30.03,1016.7,3.3,10,0.95,0.13,0.12,225,194,1,0,0,0,0,0,0
0,1,0.93,1,0,0,0,230,18,30.03,1016.7,3.3,10,0.96,0.04,0.07,157,157,1,1,0,0,1,1,0
0,1,0.94,1,0,0,0,230,18,30.03,1016.7,3.3,10,0.94,0.21,0.2,269,250,1,0,0,0,0,0,0
1,0,0.95,1,0,0,0,230,18,30.03,1016.7,3.3,10,0.95,1,0.01,77,79,1,1,0,0,0,0,0
1,0,0.95,1,0,0,0,230,18,30.03,1016.7,3.3,10,0.97,1,0.01,68,60,1,1,0,0,1,1,0
0,1,0.95,1,0,0,0,230,18,30.03,1016.7,3.3,10,1,0.21,0.25,252,251,1,1,0,0,1,1,0
0,1,0.96,1,0,0,0,230,14,30.04,1017.3,2.8,10,0.96,0.31,0.31,315,320,0,1,0,0,0,0,0
0,1,0.99,1,0,0,0,230,14,30.04,1017.3,2.8,10,1,0.33,0.34,311,312,1,1,0,0,0,0,0
0,1,1,1,0,0,0,250,9,30.05,1017.4,2.2,10,0.01,0.23,0.22,211,188,1,0,0,0,0,0,0
0,1,1,1,0,0,0,250,9,30.05,1017.4,2.2,10,0.03,0.27,0.28,267,248,1,1,0,0,1,1,0
0,1,1,1,0,0,0,250,9,30.05,1017.4,2.2,10,0.04,0.24,0.27,227,216,1,1,0,0,1,1,0
1,0,1,1,0,0,0,250,9,30.05,1017.4,2.2,10,0.02,0.2,0.2,227,202,1,0,0,0,0,0,0
1,0,1,1,0,0,0,250,9,30.05,1017.4,2.2,10,0.03,0.19,0.22,221,206,1,1,0,0,1,1,0
0,1,0.08,0,0,1,0,250,11,30.06,1017.7,2.8,10,0.08,0.2,0.2,235,245,0,1,0,0,0,0,0
0,1,0.24,0,0,1,0,260,12,30.1,1019.1,2.8,10,0.24,0.29,0.29,77,83,0,1,0,0,0,0,0
1,0,0.25,0,0,1,0,260,13,30.13,1020.3,2.8,10,0.25,0.39,0.41,387,412,0,1,1,0,0,0,0
1,0,0.25,0,0,1,0,260,13,30.13,1020.3,2.8,10,0.25,0.39,0.41,375,415,0,1,1,0,0,0,0
0,1,0.25,0,0,1,0,260,13,30.13,1020.3,2.8,10,0.27,0.36,0.37,161,154,1,1,0,0,1,0,0
0,1,0.25,0,0,1,0,260,13,30.13,1020.3,2.8,10,0.25,0.35,0.36,151,161,0,1,0,0,0,0,0
0,1,0.25,0,0,1,0,260,13,30.13,1020.3,2.8,10,0.25,0.38,0.38,241,249,0,1,0,0,0,0,0
0,1,0.25,0,0,1,0,260,13,30.13,1020.3,2.8,10,0.25,0.37,0.38,232,248,0,1,0,0,0,0,0
1,0,0.25,0,0,1,0,260,13,30.13,1020.3,2.8,10,0.25,0.36,0.37,161,177,0,1,0,0,0,0,0
0,1,0.25,0,0,1,0,260,13,30.13,1020.3,2.8,10,0.25,0.38,0.38,242,251,0,1,0,0,0,0,0
1,0,0.25,0,0,1,0,260,13,30.13,1020.3,2.8,10,0.27,0.41,0.44,404,422,1,1,1,0,1,0,0
0,1,0.25,0,0,1,0,260,13,30.13,1020.3,2.8,10,0.25,0.35,0.36,146,151,0,1,0,0,0,0,0
1,0,0.26,0,0,1,0,260,13,30.13,1020.3,2.8,10,0.29,0.46,0.49,223,219,1,1,0,0,0,1,0
0,1,0.26,0,0,1,0,260,13,30.13,1020.3,2.8,10,0.26,0.3,0.3,63,65,0,1,0,0,0,0,0
1,0,0.27,0,0,1,0,260,13,30.13,1020.3,2.8,10,0.27,0.43,0.44,348,363,0,1,0,0,0,0,0
0,1,0.27,0,0,1,0,260,13,30.13,1020.3,2.8,10,0.28,0.62,0.62,325,312,1,0,0,0,0,0,0
1,0,0.27,0,0,1,0,260,13,30.13,1020.3,2.8,10,0.27,0.38,0.39,211,238,0,1,1,0,0,0,0
0,1,0.28,0,0,1,0,260,13,30.13,1020.3,2.8,10,0.28,0.62,0.62,313,300,1,0,0,0,0,0,0
1,0,0.29,0,0,1,0,260,12,30.17,1021.7,2.8,10,0.28,0.42,0.43,198,214,0,1,0,0,0,0,0
1,0,0.29,0,0,1,0,260,12,30.17,1021.7,2.8,10,0.29,0.43,0.44,330,339,0,1,0,0,0,0,0
1,0,0.29,0,0,1,0,260,12,30.17,1021.7,2.8,10,0.29,0.43,0.45,385,406,0,1,0,0,0,0,1
1,0,0.29,0,0,1,0,260,12,30.17,1021.7,2.8,10,0.3,0.43,0.46,380,414,1,1,1,0,1,0,0
0,1,0.29,0,0,1,0,260,12,30.17,1021.7,2.8,10,0.29,0.4,0.4,149,150,0,1,0,0,0,0,0
1,0,0.29,0,0,1,0,260,12,30.17,1021.7,2.8,10,0.3,0.44,0.46,400,420,1,1,1,0,1,0,0
0,1,0.29,0,0,1,0,260,12,30.17,1021.7,2.8,10,0.29,0.61,0.61,285,270,1,0,0,0,0,0,0
0,1,0.3,0,0,1,0,260,12,30.17,1021.7,2.8,10,0.42,0.64,0.75,311,291,1,1,0,0,1,0,0
0,1,0.3,0,0,1,0,260,12,30.17,1021.7,2.8,10,0.29,0.36,0.36,92,96,0,1,0,0,0,0,0
0,1,0.3,0,0,1,0,260,12,30.17,1021.7,2.8,10,0.3,0.4,0.4,147,156,0,1,0,0,0,0,0
0,1,0.3,0,0,1,0,260,12,30.17,1021.7,2.8,10,0.3,0.66,0.66,335,346,0,1,0,0,0,0,0
0,1,0.3,0,0,1,0,260,12,30.17,1021.7,2.8,10,0.31,0.65,0.64,315,295,1,0,0,0,0,0,0
0,1,0.3,0,0,1,0,260,12,30.17,1021.7,2.8,10,0.34,0.58,0.64,275,313,1,1,1,0,0,0,1
1,0,0.31,0,0,1,0,260,12,30.17,1021.7,2.8,10,0.31,0.43,0.44,177,182,0,1,0,0,0,0,0
1,0,0.31,0,0,1,0,260,12,30.17,1021.7,2.8,10,0.31,0.47,0.47,400,409,0,1,0,0,0,0,0
0,1,0.31,0,0,1,0,260,12,30.17,1021.7,2.8,10,0.35,0.66,0.69,320,304,1,1,0,0,1,0,0
1,0,0.33,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.33,0.43,0.44,139,157,0,1,0,0,0,0,0
1,0,0.33,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.34,0.48,0.48,398,387,1,0,0,0,0,0,0
1,0,0.33,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.34,0.46,0.46,185,172,1,0,0,0,0,0,0
1,0,0.33,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.33,0.41,0.42,175,184,1,1,0,0,0,0,0
1,0,0.33,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.33,0.46,0.47,181,195,0,1,0,0,0,0,0
1,0,0.33,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.34,0.47,0.47,191,183,1,1,0,0,0,0,0
0,1,0.34,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.86,0.67,0.18,295,276,1,1,0,0,1,1,0
1,0,0.34,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.34,0.48,0.48,202,210,0,1,0,0,0,0,0
1,0,0.34,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.35,0.43,0.43,128,126,1,1,0,0,0,0,0
1,0,0.34,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.37,0.5,0.52,405,396,1,1,0,0,1,0,0
1,0,0.34,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.34,0.49,0.51,395,429,0,1,1,0,0,0,0
1,0,0.34,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.36,0.48,0.48,202,177,1,0,0,0,0,0,0
1,0,0.34,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.34,0.42,0.42,103,115,0,1,0,0,0,0,0
0,1,0.35,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.38,0.46,0.48,162,149,1,1,0,0,0,1,0
0,1,0.35,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.35,0.45,0.44,152,134,1,0,0,0,0,0,0
1,0,0.35,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.38,0.49,0.51,383,363,1,1,1,0,0,0,0
1,0,0.35,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.36,0.5,0.51,387,391,1,1,0,0,0,0,0
1,0,0.35,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.35,0.43,0.43,169,174,0,1,0,0,0,0,0
0,1,0.35,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.36,0.7,0.69,325,300,1,0,0,0,0,0,0
0,1,0.35,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.35,0.63,0.61,276,252,1,0,0,0,0,0,0
1,0,0.36,0,0,1,0,250,11,30.2,1022.6,2.8,10,0.37,0.65,0.65,718,706,1,0,0,0,0,0,0
1,0,0.38,0,0,1,0,250,15,30.22,1023.4,3.9,10,0.37,0.51,0.51,250,259,0,1,0,0,0,0,0
1,0,0.38,0,0,1,0,250,15,30.22,1023.4,3.9,10,0.38,0.52,0.53,386,387,1,1,1,0,1,0,0
1,0,0.38,0,0,1,0,250,15,30.22,1023.4,3.9,10,0.39,0.51,0.52,193,179,1,1,0,0,0,0,0
0,1,0.38,0,0,1,0,250,15,30.22,1023.4,3.9,10,0.39,0.73,0.73,326,305,1,0,0,0,0,0,0
1,0,0.38,0,0,1,0,250,15,30.22,1023.4,3.9,10,0.39,0.52,0.52,195,187,1,0,0,0,0,0,0
0,1,0.39,0,0,1,0,250,15,30.22,1023.4,3.9,10,0.45,0.5,0.56,160,156,1,1,0,0,1,0,0
0,1,0.39,0,0,1,0,250,15,30.22,1023.4,3.9,10,0.39,0.75,0.74,339,326,1,0,0,0,0,0,0
1,0,0.39,0,0,1,0,250,15,30.22,1023.4,3.9,10,0.41,0.53,0.56,385,397,1,1,0,0,1,0,0
1,0,0.39,0,0,1,0,250,15,30.22,1023.4,3.9,10,0.38,0.45,0.45,84,95,0,1,0,0,0,0,0
1,0,0.4,0,0,1,0,250,15,30.22,1023.4,3.9,10,0.4,0.54,0.54,331,326,1,0,0,0,0,0,0
1,0,0.4,0,0,1,0,250,15,30.22,1023.4,3.9,10,0.4,0.66,0.69,675,711,1,1,0,0,1,0,0
0,1,0.4,0,0,1,0,250,15,30.22,1023.4,3.9,10,0.4,0.5,0.5,142,147,0,1,0,0,0,0,0
0,1,0.4,0,0,1,0,250,15,30.22,1023.4,3.9,10,0.41,0.56,0.57,164,164,1,1,0,0,1,1,0
1,0,0.41,0,0,1,0,250,15,30.22,1023.4,3.9,10,0.41,0.52,0.53,350,362,0,1,0,0,0,0,0
1,0,0.41,0,0,1,0,250,15,30.22,1023.4,3.9,10,0.41,0.54,0.55,186,194,1,1,0,0,0,0,0
0,1,0.41,0,0,1,0,250,15,30.22,1023.4,3.9,10,0.41,0.5,0.5,128,123,1,1,0,0,0,0,0
1,0,0.41,0,0,1,0,260,18,30.24,1023.9,5,10,0.43,0.61,0.62,227,212,1,1,0,0,0,0,0
1,0,0.41,0,0,1,0,260,18,30.24,1023.9,5,10,0.41,0.57,0.57,345,354,0,1,0,0,0,0,0
0,1,0.42,0,0,1,0,260,18,30.24,1023.9,5,10,0.43,0.7,0.71,292,284,1,1,0,0,0,0,0
1,0,0.42,0,0,1,0,260,18,30.24,1023.9,5,10,0.42,0.53,0.54,351,351,1,1,0,0,0,0,0
1,0,0.42,0,0,1,0,260,18,30.24,1023.9,5,10,0.41,0.56,0.57,333,350,0,1,0,0,0,0,0
0,1,0.42,0,0,1,0,260,18,30.24,1023.9,5,10,0.5,0.61,0.67,215,197,1,1,0,0,1,1,0
1,0,0.42,0,0,1,0,260,18,30.24,1023.9,5,10,0.41,0.56,0.56,380,391,0,1,0,0,0,0,0
1,0,0.42,0,0,1,0,260,18,30.24,1023.9,5,10,0.42,0.54,0.55,184,188,0,1,0,0,0,0,0
1,0,0.42,0,0,1,0,260,18,30.24,1023.9,5,10,0.44,0.56,0.58,392,380,1,1,1,0,1,0,0
0,1,0.42,0,0,1,0,260,18,30.24,1023.9,5,10,0.43,0.54,0.54,169,164,1,0,0,0,0,0,0
0,1,0.43,0,0,1,0,260,18,30.24,1023.9,5,10,0.43,0.76,0.77,300,309,0,1,0,0,0,0,0
0,1,0.43,0,0,1,0,260,18,30.24,1023.9,5,10,0.45,0.78,0.8,330,326,1,1,0,0,1,1,0
1,0,0.43,0,0,1,0,260,18,30.24,1023.9,5,10,0.43,0.55,0.54,352,340,1,0,0,0,0,0,0
0,1,0.43,0,0,1,0,260,18,30.24,1023.9,5,10,0.44,0.61,0.61,200,181,1,0,0,0,0,0,0
0,1,0.43,0,0,1,0,260,18,30.24,1023.9,5,10,0.44,0.54,0.54,153,148,1,0,0,0,0,0,0
1,0,0.44,0,0,1,0,260,18,30.24,1023.9,5,10,0.46,0.58,0.61,390,396,1,1,1,0,1,0,0
0,1,0.44,0,0,1,0,260,18,30.24,1023.9,5,10,0.45,0.78,0.79,318,308,1,1,0,0,0,0,0
0,1,0.45,0,0,1,0,260,18,30.24,1023.9,5,10,0.45,0.68,0.67,219,194,1,0,0,0,0,0,0
0,1,0.45,0,0,1,0,270,17,30.24,1023.8,5.6,10,0.47,0.81,0.83,330,332,1,1,1,0,1,1,0
0,1,0.45,0,0,1,0,270,17,30.24,1023.8,5.6,10,0.46,0.54,0.54,118,105,1,0,0,0,0,0,0
0,1,0.46,0,0,1,0,270,17,30.24,1023.8,5.6,10,0.49,0.8,0.83,318,309,1,1,0,0,1,0,0
0,1,0.46,0,0,1,0,270,17,30.24,1023.8,5.6,10,0.46,0.58,0.58,231,233,0,1,0,0,0,0,0
1,0,0.47,0,0,1,0,270,17,30.24,1023.8,5.6,10,0.48,0.52,0.54,73,80,1,1,1,0,1,0,0
0,1,0.47,0,0,1,0,270,17,30.24,1023.8,5.6,10,0.5,0.83,0.85,335,328,1,1,0,0,0,1,0
0,1,0.47,0,0,1,0,270,17,30.24,1023.8,5.6,10,0.48,0.56,0.56,129,118,1,0,0,0,0,0,0
1,0,0.48,0,0,1,0,270,17,30.24,1023.8,5.6,10,0.49,0.61,0.64,375,397,1,1,0,0,1,0,1
0,1,0.48,0,0,1,0,270,17,30.24,1023.8,5.6,10,0.48,0.75,0.75,265,271,0,1,0,0,0,0,0
0,1,0.48,0,0,1,0,270,17,30.24,1023.8,5.6,10,0.48,0.84,0.84,328,335,0,1,0,0,0,0,0
0,1,0.49,0,0,1,0,270,17,30.24,1023.8,5.6,10,0.51,0.83,0.85,320,315,1,1,1,0,0,1,0
0,1,0.49,0,0,1,0,270,17,30.24,1023.8,5.6,10,0.51,0.61,0.64,240,249,1,1,1,0,0,1,0
0,1,0.49,0,0,1,0,270,17,30.24,1023.8,5.6,10,0.49,0.6,0.59,159,136,1,0,0,0,0,0,0
1,0,0.49,0,0,1,0,280,16,30.22,1023.4,6.1,10,0.5,0.63,0.62,192,177,1,0,0,0,0,0,0
0,1,0.5,0,0,1,0,280,16,30.22,1023.4,6.1,10,0.51,0.83,0.82,289,273,1,0,0,0,0,0,0
1,0,0.5,0,0,1,0,280,16,30.22,1023.4,6.1,10,0.52,0.58,0.59,119,108,1,1,0,0,1,0,0
0,1,0.5,0,0,1,0,280,16,30.22,1023.4,6.1,10,0.5,0.62,0.61,174,156,1,0,0,0,0,0,0
1,0,0.5,0,0,1,0,280,16,30.22,1023.4,6.1,10,0.52,0.63,0.63,178,162,1,1,0,0,0,0,0
1,0,0.5,0,0,1,0,280,16,30.22,1023.4,6.1,10,0.52,0.64,0.64,193,184,1,1,0,0,0,0,0
0,1,0.5,0,0,1,0,280,16,30.22,1023.4,6.1,10,0.5,0.62,0.62,162,178,0,1,0,0,0,0,0
0,1,0.51,0,0,1,0,280,16,30.22,1023.4,6.1,10,0.53,0.6,0.61,137,111,1,1,0,0,0,0,0
0,1,0.53,0,0,1,0,280,16,30.22,1023.4,6.1,10,0.54,0.89,0.89,330,325,1,1,0,0,0,0,0
1,0,0.53,0,0,1,0,280,16,30.22,1023.4,6.1,10,0.53,0.65,0.65,176,163,1,0,0,0,0,0,0
0,1,0.53,0,0,1,0,280,16,30.22,1023.4,6.1,10,0.54,0.88,0.88,315,301,1,1,0,0,0,0,0
0,1,0.53,0,0,1,0,280,16,30.22,1023.4,6.1,10,0.57,0.62,0.64,125,100,1,1,0,0,0,1,0
0,1,0.54,0,0,1,0,280,16,30.22,1023.3,6.7,10,0.55,0.67,0.66,130,111,1,0,0,0,0,0,0
0,1,0.54,0,0,1,0,280,16,30.22,1023.3,6.7,10,0.54,0.89,0.88,320,317,1,0,0,0,0,0,0
0,1,0.54,0,0,1,0,280,16,30.22,1023.3,6.7,10,0.54,0.6,0.6,95,82,1,0,0,0,0,0,0
0,1,0.54,0,0,1,0,280,16,30.22,1023.3,6.7,10,0.54,0.62,0.62,115,127,0,1,0,0,0,0,0
0,1,0.54,0,0,1,0,280,16,30.22,1023.3,6.7,10,0.56,0.59,0.62,78,94,1,1,1,0,0,1,0
1,0,0.54,0,0,1,0,280,16,30.22,1023.3,6.7,10,0.61,0.68,0.75,379,387,1,1,1,0,1,1,0
0,1,0.54,0,0,1,0,280,16,30.22,1023.3,6.7,10,0.55,0.65,0.65,155,138,1,0,0,0,0,0,0
0,1,0.54,0,0,1,0,280,16,30.22,1023.3,6.7,10,0.55,0.89,0.89,313,313,1,1,0,0,0,0,0
0,1,0.55,0,0,1,0,280,16,30.22,1023.3,6.7,10,0.55,0.66,0.65,162,153,1,0,0,0,0,0,0
0,1,0.56,0,0,1,0,280,16,30.22,1023.3,6.7,10,0.55,0.9,0.9,306,330,0,1,0,0,0,0,0
0,1,0.56,0,0,1,0,280,16,30.22,1023.3,6.7,10,0.58,0.91,0.93,330,324,1,1,0,0,1,0,0
0,1,0.56,0,0,1,0,280,16,30.22,1023.3,6.7,10,0.56,0.91,0.92,325,334,0,1,0,0,0,0,0
0,1,0.57,0,0,1,0,280,16,30.22,1023.3,6.7,10,0.6,0.92,0.93,320,303,1,1,1,0,0,1,0
0,1,0.57,0,0,1,0,280,16,30.22,1023.3,6.7,10,0.58,0.9,0.91,290,296,1,1,1,0,1,1,0
0,1,0.57,0,0,1,0,280,16,30.22,1023.3,6.7,10,0.59,0.85,0.86,285,273,1,1,0,0,0,0,0
0,1,0.58,0,0,1,0,280,16,30.22,1023.3,6.7,10,0.58,0.63,0.64,78,92,0,1,0,0,0,0,0
1,0,0.58,0,0,1,0,280,12,30.22,1023.1,6.7,10,0.58,0.68,0.68,133,134,1,1,0,0,0,0,0
0,1,0.59,0,0,1,0,280,12,30.22,1023.1,6.7,10,0.6,0.93,0.94,310,312,1,1,0,0,0,0,0
1,0,0.59,0,0,1,0,280,12,30.22,1023.1,6.7,10,0.6,0.72,0.73,252,246,1,1,0,0,0,0,0
0,1,0.59,0,0,1,0,280,12,30.22,1023.1,6.7,10,0.6,0.94,0.94,325,314,1,0,0,0,0,0,0
0,1,0.6,0,0,1,0,280,12,30.22,1023.1,6.7,10,0.6,0.87,0.89,277,293,1,1,1,0,1,1,0
1,0,0.6,0,0,1,0,280,12,30.22,1023.1,6.7,10,0.6,0.74,0.74,193,202,0,1,0,0,0,0,0
1,0,0.6,0,0,1,0,280,12,30.22,1023.1,6.7,10,0.6,0.75,0.75,385,397,0,1,0,0,0,0,0
0,1,0.6,0,0,1,0,280,12,30.22,1023.1,6.7,10,0.6,0.74,0.75,257,274,0,1,0,0,0,0,0
1,0,0.61,0,0,1,0,280,12,30.22,1023.1,6.7,10,0.61,0.74,0.75,187,207,0,1,1,0,0,0,0
0,1,0.61,0,0,1,0,280,12,30.22,1023.1,6.7,10,0.62,0.73,0.75,171,187,1,1,1,0,1,0,0
0,1,0.61,0,0,1,0,280,12,30.22,1023.1,6.7,10,0.64,0.96,0.98,320,300,1,1,0,0,1,0,0
0,1,0.62,0,0,1,0,260,15,30.25,1024.3,6.7,10,0.62,0.75,0.76,249,261,0,1,0,0,0,0,0
1,0,0.62,0,0,1,0,260,15,30.25,1024.3,6.7,10,0.62,0.75,0.76,175,205,0,1,1,0,0,0,0
1,0,0.62,0,0,1,0,260,15,30.25,1024.3,6.7,10,0.63,0.83,0.83,235,233,1,0,0,0,0,0,0
1,0,0.62,0,0,1,0,260,15,30.25,1024.3,6.7,10,0.62,0.7,0.72,108,142,0,1,1,0,0,0,0
0,1,0.63,0,0,1,0,260,15,30.25,1024.3,6.7,10,0.62,0.98,0.98,325,329,0,1,0,0,0,0,0
0,1,0.63,0,0,1,0,260,15,30.25,1024.3,6.7,10,0.63,0.76,0.76,184,191,1,1,0,0,0,0,0
0,1,0.63,0,0,1,0,260,15,30.25,1024.3,6.7,10,0.65,0.73,0.73,143,125,1,1,0,0,0,0,0
1,0,0.63,0,0,1,0,260,15,30.25,1024.3,6.7,10,0.63,0.71,0.72,118,131,0,1,0,0,0,0,0
1,0,0.63,0,0,1,0,260,15,30.25,1024.3,6.7,10,0.63,0.73,0.73,138,149,0,1,0,0,0,0,0
0,1,0.64,0,0,1,0,260,15,30.25,1024.3,6.7,10,0.64,0.99,0.98,326,312,1,0,0,0,0,0,0
1,0,0.64,0,0,1,0,260,15,30.25,1024.3,6.7,10,0.64,0.79,0.79,396,393,1,1,0,0,0,0,0
0,1,0.64,0,0,1,0,260,15,30.25,1024.3,6.7,10,0.63,0.75,0.76,171,182,0,1,0,0,0,0,0
